xmin,ymin,xmax,ymax,label,width,height,images,annotation,cropped_images
74,61,86,74,with_mask,400,267,maksssksksss58.png,maksssksksss58.xml,maksssksksss58-2593.png
385,72,393,85,with_mask,400,267,maksssksksss58.png,maksssksksss58.xml,maksssksksss58-2594.png
297,65,314,85,with_mask,400,267,maksssksksss58.png,maksssksksss58.xml,maksssksksss58-2595.png
100,57,148,100,with_mask,267,400,maksssksksss580.png,maksssksksss580.xml,maksssksksss580-2596.png
86,194,195,340,with_mask,301,400,maksssksksss581.png,maksssksksss581.xml,maksssksksss581-2597.png
160,127,321,309,with_mask,400,400,maksssksksss582.png,maksssksksss582.xml,maksssksksss582-2598.png
274,54,345,133,with_mask,400,225,maksssksksss583.png,maksssksksss583.xml,maksssksksss583-2599.png
34,57,106,132,with_mask,400,225,maksssksksss583.png,maksssksksss583.xml,maksssksksss583-2600.png
157,67,237,164,with_mask,400,225,maksssksksss583.png,maksssksksss583.xml,maksssksksss583-2601.png
2,44,33,81,with_mask,400,267,maksssksksss584.png,maksssksksss584.xml,maksssksksss584-2602.png
250,82,266,110,without_mask,400,267,maksssksksss584.png,maksssksksss584.xml,maksssksksss584-2603.png
189,74,216,98,without_mask,400,267,maksssksksss584.png,maksssksksss584.xml,maksssksksss584-2604.png
152,104,181,136,with_mask,400,267,maksssksksss584.png,maksssksksss584.xml,maksssksksss584-2605.png
218,92,243,127,with_mask,400,267,maksssksksss584.png,maksssksksss584.xml,maksssksksss584-2606.png
344,92,357,112,with_mask,400,267,maksssksksss584.png,maksssksksss584.xml,maksssksksss584-2607.png
316,96,342,122,with_mask,400,267,maksssksksss584.png,maksssksksss584.xml,maksssksksss584-2608.png
268,94,297,121,with_mask,400,267,maksssksksss584.png,maksssksksss584.xml,maksssksksss584-2609.png
359,92,381,116,without_mask,400,267,maksssksksss584.png,maksssksksss584.xml,maksssksksss584-2610.png
83,84,112,118,with_mask,400,267,maksssksksss584.png,maksssksksss584.xml,maksssksksss584-2611.png
162,134,227,210,with_mask,400,399,maksssksksss585.png,maksssksksss585.xml,maksssksksss585-2612.png
343,129,400,183,without_mask,400,399,maksssksksss585.png,maksssksksss585.xml,maksssksksss585-2613.png
267,143,326,200,with_mask,400,399,maksssksksss585.png,maksssksksss585.xml,maksssksksss585-2614.png
110,112,161,161,with_mask,400,399,maksssksksss585.png,maksssksksss585.xml,maksssksksss585-2615.png
229,120,255,160,without_mask,400,399,maksssksksss585.png,maksssksksss585.xml,maksssksksss585-2616.png
7,116,55,163,without_mask,400,399,maksssksksss585.png,maksssksksss585.xml,maksssksksss585-2617.png
22,120,50,161,with_mask,400,267,maksssksksss586.png,maksssksksss586.xml,maksssksksss586-2618.png
194,115,224,164,with_mask,400,267,maksssksksss586.png,maksssksksss586.xml,maksssksksss586-2619.png
111,106,146,164,with_mask,400,267,maksssksksss586.png,maksssksksss586.xml,maksssksksss586-2620.png
69,152,99,181,with_mask,400,312,maksssksksss587.png,maksssksksss587.xml,maksssksksss587-2621.png
208,24,247,58,with_mask,400,312,maksssksksss587.png,maksssksksss587.xml,maksssksksss587-2622.png
326,122,354,152,with_mask,400,267,maksssksksss588.png,maksssksksss588.xml,maksssksksss588-2623.png
182,69,199,101,with_mask,400,267,maksssksksss588.png,maksssksksss588.xml,maksssksksss588-2624.png
81,109,104,138,with_mask,400,267,maksssksksss588.png,maksssksksss588.xml,maksssksksss588-2625.png
88,95,178,185,with_mask,267,400,maksssksksss589.png,maksssksksss589.xml,maksssksksss589-2626.png
230,99,244,115,with_mask,400,267,maksssksksss59.png,maksssksksss59.xml,maksssksksss59-2627.png
174,98,190,114,with_mask,400,267,maksssksksss59.png,maksssksksss59.xml,maksssksksss59-2628.png
294,108,307,123,with_mask,400,267,maksssksksss59.png,maksssksksss59.xml,maksssksksss59-2629.png
94,133,109,148,with_mask,400,267,maksssksksss59.png,maksssksksss59.xml,maksssksksss59-2630.png
140,105,158,120,with_mask,400,267,maksssksksss59.png,maksssksksss59.xml,maksssksksss59-2631.png
66,189,172,316,with_mask,301,400,maksssksksss590.png,maksssksksss590.xml,maksssksksss590-2632.png
137,101,195,172,with_mask,400,267,maksssksksss591.png,maksssksksss591.xml,maksssksksss591-2633.png
121,227,384,495,with_mask,600,600,maksssksksss592.png,maksssksksss592.xml,maksssksksss592-2634.png
75,107,126,185,with_mask,400,226,maksssksksss593.png,maksssksksss593.xml,maksssksksss593-2635.png
122,78,183,141,with_mask,400,226,maksssksksss593.png,maksssksksss593.xml,maksssksksss593-2636.png
196,98,235,148,with_mask,400,226,maksssksksss593.png,maksssksksss593.xml,maksssksksss593-2637.png
353,26,384,61,with_mask,400,267,maksssksksss594.png,maksssksksss594.xml,maksssksksss594-2638.png
322,35,346,66,with_mask,400,267,maksssksksss594.png,maksssksksss594.xml,maksssksksss594-2639.png
276,42,311,70,with_mask,400,267,maksssksksss594.png,maksssksksss594.xml,maksssksksss594-2640.png
243,52,271,78,with_mask,400,267,maksssksksss594.png,maksssksksss594.xml,maksssksksss594-2641.png
184,49,210,83,with_mask,400,267,maksssksksss594.png,maksssksksss594.xml,maksssksksss594-2642.png
217,64,246,97,with_mask,400,267,maksssksksss594.png,maksssksksss594.xml,maksssksksss594-2643.png
11,64,40,94,with_mask,400,267,maksssksksss594.png,maksssksksss594.xml,maksssksksss594-2644.png
88,61,119,95,with_mask,400,267,maksssksksss594.png,maksssksksss594.xml,maksssksksss594-2645.png
46,78,65,96,with_mask,400,267,maksssksksss595.png,maksssksksss595.xml,maksssksksss595-2646.png
118,75,134,93,with_mask,400,267,maksssksksss595.png,maksssksksss595.xml,maksssksksss595-2647.png
175,68,191,87,with_mask,400,267,maksssksksss595.png,maksssksksss595.xml,maksssksksss595-2648.png
243,77,260,96,with_mask,400,267,maksssksksss595.png,maksssksksss595.xml,maksssksksss595-2649.png
294,78,311,98,with_mask,400,267,maksssksksss595.png,maksssksksss595.xml,maksssksksss595-2650.png
157,76,173,96,with_mask,400,267,maksssksksss595.png,maksssksksss595.xml,maksssksksss595-2651.png
101,151,228,327,with_mask,301,400,maksssksksss596.png,maksssksksss596.xml,maksssksksss596-2652.png
295,125,317,149,with_mask,400,267,maksssksksss597.png,maksssksksss597.xml,maksssksksss597-2653.png
344,115,366,142,with_mask,400,267,maksssksksss597.png,maksssksksss597.xml,maksssksksss597-2654.png
111,203,221,355,with_mask,301,400,maksssksksss598.png,maksssksksss598.xml,maksssksksss598-2655.png
86,144,198,281,with_mask,301,400,maksssksksss599.png,maksssksksss599.xml,maksssksksss599-2656.png
254,100,387,260,with_mask,600,405,maksssksksss6.png,maksssksksss6.xml,maksssksksss6-2657.png
78,176,178,304,with_mask,301,400,maksssksksss60.png,maksssksksss60.xml,maksssksksss60-2658.png
143,77,252,184,with_mask,400,250,maksssksksss600.png,maksssksksss600.xml,maksssksksss600-2659.png
84,163,184,300,with_mask,301,400,maksssksksss601.png,maksssksksss601.xml,maksssksksss601-2660.png
251,22,270,44,with_mask,400,226,maksssksksss602.png,maksssksksss602.xml,maksssksksss602-2661.png
146,168,156,180,with_mask,400,278,maksssksksss603.png,maksssksksss603.xml,maksssksksss603-2662.png
183,159,194,170,with_mask,400,278,maksssksksss603.png,maksssksksss603.xml,maksssksksss603-2663.png
159,192,170,205,with_mask,400,278,maksssksksss603.png,maksssksksss603.xml,maksssksksss603-2664.png
177,149,188,157,with_mask,400,278,maksssksksss603.png,maksssksksss603.xml,maksssksksss603-2665.png
370,13,376,18,with_mask,400,278,maksssksksss603.png,maksssksksss603.xml,maksssksksss603-2666.png
189,17,194,23,with_mask,400,278,maksssksksss603.png,maksssksksss603.xml,maksssksksss603-2667.png
373,163,384,175,with_mask,400,278,maksssksksss603.png,maksssksksss603.xml,maksssksksss603-2668.png
349,100,358,110,with_mask,400,278,maksssksksss603.png,maksssksksss603.xml,maksssksksss603-2669.png
216,7,221,13,with_mask,400,278,maksssksksss603.png,maksssksksss603.xml,maksssksksss603-2670.png
148,189,158,201,with_mask,400,278,maksssksksss603.png,maksssksksss603.xml,maksssksksss603-2671.png
202,21,207,24,with_mask,400,278,maksssksksss603.png,maksssksksss603.xml,maksssksksss603-2672.png
227,15,233,22,with_mask,400,278,maksssksksss603.png,maksssksksss603.xml,maksssksksss603-2673.png
196,36,203,44,with_mask,400,278,maksssksksss603.png,maksssksksss603.xml,maksssksksss603-2674.png
367,85,375,95,with_mask,400,278,maksssksksss603.png,maksssksksss603.xml,maksssksksss603-2675.png
182,216,189,226,with_mask,400,278,maksssksksss603.png,maksssksksss603.xml,maksssksksss603-2676.png
293,37,299,44,without_mask,400,278,maksssksksss603.png,maksssksksss603.xml,maksssksksss603-2677.png
158,254,173,269,with_mask,400,278,maksssksksss603.png,maksssksksss603.xml,maksssksksss603-2678.png
213,27,220,34,with_mask,400,278,maksssksksss603.png,maksssksksss603.xml,maksssksksss603-2679.png
373,144,384,155,with_mask,400,278,maksssksksss603.png,maksssksksss603.xml,maksssksksss603-2680.png
124,23,130,30,with_mask,400,278,maksssksksss603.png,maksssksksss603.xml,maksssksksss603-2681.png
102,108,110,117,with_mask,400,278,maksssksksss603.png,maksssksksss603.xml,maksssksksss603-2682.png
346,9,351,16,with_mask,400,278,maksssksksss603.png,maksssksksss603.xml,maksssksksss603-2683.png
52,76,61,86,without_mask,400,278,maksssksksss603.png,maksssksksss603.xml,maksssksksss603-2684.png
47,98,58,109,with_mask,400,278,maksssksksss603.png,maksssksksss603.xml,maksssksksss603-2685.png
68,100,75,111,with_mask,400,278,maksssksksss603.png,maksssksksss603.xml,maksssksksss603-2686.png
2,129,12,140,with_mask,400,278,maksssksksss603.png,maksssksksss603.xml,maksssksksss603-2687.png
199,64,208,71,with_mask,400,278,maksssksksss603.png,maksssksksss603.xml,maksssksksss603-2688.png
212,54,216,59,with_mask,400,278,maksssksksss603.png,maksssksksss603.xml,maksssksksss603-2689.png
269,36,274,42,without_mask,400,278,maksssksksss603.png,maksssksksss603.xml,maksssksksss603-2690.png
292,27,298,35,with_mask,400,278,maksssksksss603.png,maksssksksss603.xml,maksssksksss603-2691.png
383,48,388,55,with_mask,400,278,maksssksksss603.png,maksssksksss603.xml,maksssksksss603-2692.png
103,77,111,85,without_mask,400,278,maksssksksss603.png,maksssksksss603.xml,maksssksksss603-2693.png
49,11,55,17,with_mask,400,278,maksssksksss603.png,maksssksksss603.xml,maksssksksss603-2694.png
346,44,352,51,with_mask,400,278,maksssksksss603.png,maksssksksss603.xml,maksssksksss603-2695.png
339,59,347,67,with_mask,400,278,maksssksksss603.png,maksssksksss603.xml,maksssksksss603-2696.png
169,116,178,126,with_mask,400,278,maksssksksss603.png,maksssksksss603.xml,maksssksksss603-2697.png
254,22,260,29,with_mask,400,278,maksssksksss603.png,maksssksksss603.xml,maksssksksss603-2698.png
265,17,270,23,with_mask,400,278,maksssksksss603.png,maksssksksss603.xml,maksssksksss603-2699.png
276,22,280,28,with_mask,400,278,maksssksksss603.png,maksssksksss603.xml,maksssksksss603-2700.png
279,23,285,30,with_mask,400,278,maksssksksss603.png,maksssksksss603.xml,maksssksksss603-2701.png
362,74,367,80,with_mask,400,278,maksssksksss603.png,maksssksksss603.xml,maksssksksss603-2702.png
338,75,345,84,with_mask,400,278,maksssksksss603.png,maksssksksss603.xml,maksssksksss603-2703.png
345,86,354,95,with_mask,400,278,maksssksksss603.png,maksssksksss603.xml,maksssksksss603-2704.png
32,52,40,60,with_mask,400,278,maksssksksss603.png,maksssksksss603.xml,maksssksksss603-2705.png
139,124,147,134,with_mask,400,278,maksssksksss603.png,maksssksksss603.xml,maksssksksss603-2706.png
117,72,124,80,without_mask,400,278,maksssksksss603.png,maksssksksss603.xml,maksssksksss603-2707.png
178,87,186,96,with_mask,400,278,maksssksksss603.png,maksssksksss603.xml,maksssksksss603-2708.png
191,97,199,107,with_mask,400,278,maksssksksss603.png,maksssksksss603.xml,maksssksksss603-2709.png
297,248,311,263,with_mask,400,278,maksssksksss603.png,maksssksksss603.xml,maksssksksss603-2710.png
275,149,286,161,with_mask,400,278,maksssksksss603.png,maksssksksss603.xml,maksssksksss603-2711.png
287,145,296,156,with_mask,400,278,maksssksksss603.png,maksssksksss603.xml,maksssksksss603-2712.png
283,125,293,134,with_mask,400,278,maksssksksss603.png,maksssksksss603.xml,maksssksksss603-2713.png
289,108,298,117,with_mask,400,278,maksssksksss603.png,maksssksksss603.xml,maksssksksss603-2714.png
275,114,284,124,with_mask,400,278,maksssksksss603.png,maksssksksss603.xml,maksssksksss603-2715.png
325,82,332,90,with_mask,400,278,maksssksksss603.png,maksssksksss603.xml,maksssksksss603-2716.png
307,63,315,72,with_mask,400,278,maksssksksss603.png,maksssksksss603.xml,maksssksksss603-2717.png
219,94,227,102,with_mask,400,278,maksssksksss603.png,maksssksksss603.xml,maksssksksss603-2718.png
328,45,335,52,with_mask,400,278,maksssksksss603.png,maksssksksss603.xml,maksssksksss603-2719.png
327,37,332,44,with_mask,400,278,maksssksksss603.png,maksssksksss603.xml,maksssksksss603-2720.png
334,23,339,29,without_mask,400,278,maksssksksss603.png,maksssksksss603.xml,maksssksksss603-2721.png
221,80,229,88,with_mask,400,278,maksssksksss603.png,maksssksksss603.xml,maksssksksss603-2722.png
396,18,401,23,without_mask,400,278,maksssksksss603.png,maksssksksss603.xml,maksssksksss603-2723.png
382,6,386,12,without_mask,400,278,maksssksksss603.png,maksssksksss603.xml,maksssksksss603-2724.png
326,18,332,26,with_mask,400,278,maksssksksss603.png,maksssksksss603.xml,maksssksksss603-2725.png
304,1,311,7,with_mask,400,278,maksssksksss603.png,maksssksksss603.xml,maksssksksss603-2726.png
253,225,266,238,with_mask,400,278,maksssksksss603.png,maksssksksss603.xml,maksssksksss603-2727.png
213,236,227,250,with_mask,400,278,maksssksksss603.png,maksssksksss603.xml,maksssksksss603-2728.png
164,100,174,108,with_mask,400,278,maksssksksss603.png,maksssksksss603.xml,maksssksksss603-2729.png
211,100,220,111,with_mask,400,278,maksssksksss603.png,maksssksksss603.xml,maksssksksss603-2730.png
195,123,203,132,with_mask,400,278,maksssksksss603.png,maksssksksss603.xml,maksssksksss603-2731.png
249,1,255,6,with_mask,400,278,maksssksksss603.png,maksssksksss603.xml,maksssksksss603-2732.png
137,12,146,21,with_mask,400,278,maksssksksss603.png,maksssksksss603.xml,maksssksksss603-2733.png
142,2,149,9,with_mask,400,278,maksssksksss603.png,maksssksksss603.xml,maksssksksss603-2734.png
103,38,111,46,with_mask,400,278,maksssksksss603.png,maksssksksss603.xml,maksssksksss603-2735.png
111,122,118,130,without_mask,400,278,maksssksksss603.png,maksssksksss603.xml,maksssksksss603-2736.png
111,151,122,163,mask_weared_incorrect,400,278,maksssksksss603.png,maksssksksss603.xml,maksssksksss603-2737.png
99,165,111,177,with_mask,400,278,maksssksksss603.png,maksssksksss603.xml,maksssksksss603-2738.png
124,210,137,224,with_mask,400,278,maksssksksss603.png,maksssksksss603.xml,maksssksksss603-2739.png
91,257,106,272,with_mask,400,278,maksssksksss603.png,maksssksksss603.xml,maksssksksss603-2740.png
95,64,102,70,with_mask,400,278,maksssksksss603.png,maksssksksss603.xml,maksssksksss603-2741.png
82,67,89,73,without_mask,400,278,maksssksksss603.png,maksssksksss603.xml,maksssksksss603-2742.png
86,76,93,83,with_mask,400,278,maksssksksss603.png,maksssksksss603.xml,maksssksksss603-2743.png
354,267,370,278,with_mask,400,278,maksssksksss603.png,maksssksksss603.xml,maksssksksss603-2744.png
380,270,395,278,with_mask,400,278,maksssksksss603.png,maksssksksss603.xml,maksssksksss603-2745.png
358,219,371,231,with_mask,400,278,maksssksksss603.png,maksssksksss603.xml,maksssksksss603-2746.png
372,212,383,226,with_mask,400,278,maksssksksss603.png,maksssksksss603.xml,maksssksksss603-2747.png
180,3,184,8,with_mask,400,278,maksssksksss603.png,maksssksksss603.xml,maksssksksss603-2748.png
165,13,171,20,with_mask,400,278,maksssksksss603.png,maksssksksss603.xml,maksssksksss603-2749.png
154,17,161,23,with_mask,400,278,maksssksksss603.png,maksssksksss603.xml,maksssksksss603-2750.png
159,30,164,37,without_mask,400,278,maksssksksss603.png,maksssksksss603.xml,maksssksksss603-2751.png
169,26,177,35,with_mask,400,278,maksssksksss603.png,maksssksksss603.xml,maksssksksss603-2752.png
127,55,134,62,with_mask,400,278,maksssksksss603.png,maksssksksss603.xml,maksssksksss603-2753.png
236,206,249,219,with_mask,400,278,maksssksksss603.png,maksssksksss603.xml,maksssksksss603-2754.png
234,142,245,151,with_mask,400,278,maksssksksss603.png,maksssksksss603.xml,maksssksksss603-2755.png
356,18,362,24,with_mask,400,278,maksssksksss603.png,maksssksksss603.xml,maksssksksss603-2756.png
24,125,34,134,with_mask,400,278,maksssksksss603.png,maksssksksss603.xml,maksssksksss603-2757.png
397,132,401,142,with_mask,400,278,maksssksksss603.png,maksssksksss603.xml,maksssksksss603-2758.png
255,45,262,51,without_mask,400,278,maksssksksss603.png,maksssksksss603.xml,maksssksksss603-2759.png
281,54,288,61,with_mask,400,278,maksssksksss603.png,maksssksksss603.xml,maksssksksss603-2760.png
265,104,273,112,with_mask,400,278,maksssksksss603.png,maksssksksss603.xml,maksssksksss603-2761.png
156,54,163,62,with_mask,400,278,maksssksksss603.png,maksssksksss603.xml,maksssksksss603-2762.png
246,49,254,57,mask_weared_incorrect,400,278,maksssksksss603.png,maksssksksss603.xml,maksssksksss603-2763.png
251,80,259,87,with_mask,400,278,maksssksksss603.png,maksssksksss603.xml,maksssksksss603-2764.png
356,131,364,136,with_mask,400,278,maksssksksss603.png,maksssksksss603.xml,maksssksksss603-2765.png
47,127,59,138,with_mask,400,278,maksssksksss603.png,maksssksksss603.xml,maksssksksss603-2766.png
118,30,124,38,with_mask,400,278,maksssksksss603.png,maksssksksss603.xml,maksssksksss603-2767.png
40,154,51,165,without_mask,400,278,maksssksksss603.png,maksssksksss603.xml,maksssksksss603-2768.png
238,106,247,115,with_mask,400,278,maksssksksss603.png,maksssksksss603.xml,maksssksksss603-2769.png
391,27,397,34,with_mask,400,278,maksssksksss603.png,maksssksksss603.xml,maksssksksss603-2770.png
25,192,36,201,with_mask,400,278,maksssksksss603.png,maksssksksss603.xml,maksssksksss603-2771.png
60,171,69,182,without_mask,400,278,maksssksksss603.png,maksssksksss603.xml,maksssksksss603-2772.png
143,78,152,87,with_mask,400,278,maksssksksss603.png,maksssksksss603.xml,maksssksksss603-2773.png
133,100,142,107,with_mask,400,278,maksssksksss603.png,maksssksksss603.xml,maksssksksss603-2774.png
135,63,143,72,without_mask,400,278,maksssksksss603.png,maksssksksss603.xml,maksssksksss603-2775.png
362,117,371,127,with_mask,400,278,maksssksksss603.png,maksssksksss603.xml,maksssksksss603-2776.png
247,40,304,94,with_mask,400,226,maksssksksss604.png,maksssksksss604.xml,maksssksksss604-2777.png
73,58,121,109,with_mask,400,226,maksssksksss604.png,maksssksksss604.xml,maksssksksss604-2778.png
132,47,159,81,with_mask,267,400,maksssksksss605.png,maksssksksss605.xml,maksssksksss605-2779.png
